,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
810,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
811,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
812,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
813,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
814,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
815,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
816,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
817,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
818,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
819,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
820,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
821,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
822,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
823,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
824,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
825,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
826,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
827,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
828,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
829,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
830,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
831,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
832,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
833,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
834,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
835,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
836,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
837,2.0031473985131085,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
838,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
839,2.0031473985131085,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
840,"(4, 1, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
841,2.0031473985131085,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
842,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
843,2.0031473985131085,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
844,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
845,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
846,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
847,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
848,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
849,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
850,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
851,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
852,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
853,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
854,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
855,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
856,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
857,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
858,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
859,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
860,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
861,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
862,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
863,2.00094450977652,1.4657600765914585,0.0,2.003112560365942,,,,,,,,,,,
864,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
865,2.00094450977652,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
866,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
867,2.00094450977652,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
868,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
869,2.00094450977652,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
870,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
871,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
872,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
873,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
874,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
875,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
876,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
877,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
878,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
879,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
880,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
881,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
882,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
883,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
884,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
885,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
886,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
887,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
888,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
889,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
890,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
891,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
892,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
893,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
894,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
895,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
896,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
897,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
898,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
899,2.0002834399997322,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
900,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
901,2.0000850581199523,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
902,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
903,2.0000850581199523,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
904,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
905,2.0000850581199523,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
906,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
907,2.0000850581199523,1.4657600765914585,0.0,2.000933768114054,,,,,,,,,,,
908,"(21, 3, 0)","(20, 1, 0)","(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
909,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
910,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
911,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
912,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
913,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
914,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
915,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
916,"(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
917,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
918,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
919,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
920,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
921,2.0000850581199523,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
922,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
923,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
924,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
925,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
926,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
927,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
928,"(22, 1, 0)","(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
929,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
930,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
931,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
932,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
933,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
934,"(0, 1, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
935,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
936,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
937,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
938,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
939,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
940,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
941,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
942,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
943,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
944,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
945,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
946,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
947,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
948,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
949,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
950,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
951,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
952,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
953,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
954,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
955,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
956,"(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
957,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
958,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
959,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
960,"(13, 0, 0)","(9, 2, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
961,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
962,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
963,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
964,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
965,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
966,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
967,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
968,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
969,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
970,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
971,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
972,"(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
973,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
974,"(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
975,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
976,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
977,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
978,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
979,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
980,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
981,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
982,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
983,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
984,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
985,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
986,"(17, 3, 0)","(16, 1, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
987,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
988,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
989,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
990,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
991,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
992,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
993,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
994,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
995,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
996,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
997,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
998,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
999,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1000,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1001,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1002,"(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1003,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1004,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1005,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1006,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1007,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1008,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1009,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1010,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1011,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1012,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1013,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1014,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1015,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1016,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1017,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1018,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1019,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1020,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1021,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1022,"(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1023,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1024,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1025,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1026,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1027,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1028,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1029,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1030,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1031,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1032,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1033,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1034,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1035,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1036,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1037,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1038,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1039,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1040,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1041,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1042,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1043,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1044,"(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
1045,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1046,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1047,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1048,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1049,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1050,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1051,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1052,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1053,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1054,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1055,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1056,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1057,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1058,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1059,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1060,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1061,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1062,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1063,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1064,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1065,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1066,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1067,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1068,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1069,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1070,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1071,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1072,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1073,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1074,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1075,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1076,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1077,2.0000255252719956,1.4657600765914585,0.0,2.000084039131931,,,,,,,,,,,
1078,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1079,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1080,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1081,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1082,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1083,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1084,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1085,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1086,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1087,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1088,"(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
1089,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1090,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1091,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1092,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1093,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
