,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2596,"(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2597,1.9999989006545165,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2598,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2599,1.9999989006545165,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2600,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2601,1.9999989006545165,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2602,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2603,1.9999993269062384,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2604,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2605,1.9999993269062384,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2606,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
2607,1.9999993269062384,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2608,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2609,1.9999993269062384,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2610,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2611,1.9999995912665038,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2612,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
2613,1.9999995912665038,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2614,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2615,1.9999995912665038,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2616,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
2617,1.9999997518267951,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2618,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2619,1.9999997518267951,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2620,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2621,1.9999997518267951,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2622,"(9, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2623,1.9999997518267951,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2624,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2625,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2626,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
2627,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2628,"(4, 0, 0)","(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,
2629,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2630,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2631,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2632,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2633,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2634,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2635,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2636,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2637,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2638,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2639,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2640,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2641,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2642,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2643,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2644,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2645,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2646,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2647,1.999999849332127,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2648,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2649,1.9999999089624738,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2650,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2651,1.9999999089624738,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2652,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2653,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2654,"(5, 0, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
2655,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2656,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
2657,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2658,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2659,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2660,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2661,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2662,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2663,1.9999999449948676,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2664,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2665,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2666,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2667,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2668,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2669,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2670,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2671,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2672,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2673,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2674,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2675,1.9999999668587924,1.0049631285826601,0.0,1.2691076334859177,,,,,,,,,,
2676,"(20, 1, 0)","(21, 1, 0)","(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
2677,1.999999622805114,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2678,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2679,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2680,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2681,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2682,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2683,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2684,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
2685,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2686,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
2687,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2688,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2689,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2690,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
2691,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2692,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2693,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2694,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2695,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2696,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2697,1.9999997710871147,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2698,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2699,1.9999998610842549,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2700,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2701,1.9999998610842549,1.1373134986700726,0.0,1.2691076334859177,,,,,,,,,,
2702,"(21, 1, 0)","(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
2703,1.9808347258185814,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2704,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2705,1.9808347258185814,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2706,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2707,1.9808347258185814,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2708,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2709,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2710,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2711,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2712,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2713,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2714,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2715,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2716,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2717,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2718,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2719,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2720,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2721,1.9875279079517432,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2722,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2723,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2724,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2725,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2726,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2727,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2728,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2729,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2730,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2731,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2732,"(9, 1, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
2733,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2734,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2735,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2736,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2737,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2738,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2739,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2740,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2741,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2742,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2743,1.992121857240347,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2744,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2745,1.9951769075434422,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2746,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2747,1.9951769075434422,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2748,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2749,1.9951769075434422,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2750,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2751,1.9951769075434422,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2752,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2753,1.9951769075434422,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2754,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2755,1.9970839426717282,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2756,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2757,1.9970839426717282,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2758,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2759,1.9970839426717282,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2760,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2761,1.9970839426717282,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2762,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2763,1.9970839426717282,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2764,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2765,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2766,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2767,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2768,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2769,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2770,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2771,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2772,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2773,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2774,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2775,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2776,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2777,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2778,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
2779,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2780,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2781,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2782,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2783,1.9982421674404025,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2784,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2785,1.9989422987422392,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2786,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2787,1.999363570196827,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2788,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2789,1.999363570196827,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2790,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2791,1.999363570196827,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2792,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2793,1.999617051878508,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2794,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2795,1.999617051878508,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2796,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2797,1.999617051878508,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2798,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2799,1.999617051878508,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2800,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
2801,1.999617051878508,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2802,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2803,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2804,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2805,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2806,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2807,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2808,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2809,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2810,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2811,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2812,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2813,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2814,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2815,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2816,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2817,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2818,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2819,1.9997695752510225,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2820,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
2821,1.9998615080319244,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2822,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2823,1.9998615080319244,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2824,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2825,1.9998615080319244,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2826,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2827,1.9998615080319244,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2828,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2829,1.9998615080319244,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2830,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2831,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2832,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2833,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2834,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2835,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2836,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
2837,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2838,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
2839,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2840,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2841,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2842,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2843,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2844,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2845,1.9999167624112584,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2846,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2847,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2848,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
2849,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2850,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
2851,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2852,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2853,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2854,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2855,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2856,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2857,1.9999500060814908,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2858,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
2859,1.999969972812018,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2860,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
2861,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2862,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
2863,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2864,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
2865,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2866,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
2867,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2868,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
2869,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2870,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
2871,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2872,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
2873,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2874,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
2875,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
2876,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
2877,1.9999819651744535,1.2163345443256193,0.0,1.2691076334859177,,,,,,,,,,
