,0,1,2,3,4,5,6,7,8,9,10,11,12
316,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
317,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
318,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
319,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
320,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
321,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
322,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
323,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
324,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
325,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
326,"(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
327,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
328,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
329,1.9932061638683078,0.0,0.0,0.7855631510416667,,,,,,,,,
330,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
331,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
332,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
333,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
334,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
335,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
336,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
337,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
338,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
339,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
340,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
341,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
342,"(4, 0, 0)","(0, 2, 0)","(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
343,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
344,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
345,1.9966016976165215,0.0,0.0,0.7855631510416667,,,,,,,,,
346,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
347,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
348,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
349,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
350,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
351,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
352,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
353,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
354,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
355,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
356,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
357,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
358,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
359,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
360,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
361,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
362,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
363,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
364,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
365,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
366,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
367,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
368,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
369,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
370,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
371,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
372,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
373,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
374,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
375,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
376,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
377,1.998300155583062,0.0,0.0,0.7855631510416667,,,,,,,,,
378,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
379,1.999149990803822,0.0,0.0,0.7855631510416667,,,,,,,,,
380,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
381,1.999149990803822,0.0,0.0,0.7855631510416667,,,,,,,,,
382,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
383,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
384,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
385,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
386,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
387,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
388,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
389,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
390,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
391,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
392,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
393,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
394,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
395,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
396,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
397,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
398,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
399,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
400,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
401,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
402,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
403,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
404,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
405,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
406,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
407,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
408,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
409,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
410,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
411,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
412,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
413,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
414,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
415,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
416,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
417,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
418,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
419,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
420,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
421,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
422,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
423,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
424,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
425,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
426,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
427,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
428,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
429,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
430,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
431,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
432,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
433,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
434,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
435,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
436,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
437,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
438,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
439,1.9995749518744832,0.0,0.0,0.7855631510416667,,,,,,,,,
440,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
441,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
442,"(20, 0, 0)","(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
443,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
444,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
445,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
446,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
447,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
448,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
449,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
450,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
451,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
452,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
453,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
454,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
455,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
456,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
457,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
458,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
459,1.9997874650511829,0.0,0.0,0.7855631510416667,,,,,,,,,
460,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
461,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
462,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
463,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
464,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
465,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
466,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
467,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
468,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
469,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
470,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
471,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
472,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
473,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
474,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
475,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
476,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
477,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
478,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
479,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
480,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
481,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
482,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
483,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
484,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
485,1.999893731164046,0.0,0.0,0.7855631510416667,,,,,,,,,
486,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
487,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
488,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
489,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
490,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
491,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
492,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
493,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
494,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
495,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
496,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
497,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
498,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
499,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
500,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
501,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
502,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
503,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
504,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
505,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
506,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
507,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
508,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
509,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
510,"(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
511,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
512,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
513,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
514,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
515,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
516,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
517,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
518,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
519,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
520,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
521,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
522,"(22, 1, 0)","(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
523,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
524,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
525,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
526,"(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
527,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
528,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
529,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
530,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
531,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
532,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
533,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
534,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
535,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
536,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
537,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
538,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
539,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
540,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
541,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
542,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
543,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
544,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
545,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
546,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
547,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
548,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
549,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
550,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
551,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
552,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
553,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
554,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
555,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
556,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
557,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
558,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
559,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
560,"(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
561,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
562,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
563,1.9999468654117312,0.0,0.0,0.7855631510416667,,,,,,,,,
564,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
565,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
566,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
567,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
568,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
569,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
570,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
571,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
572,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
573,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
574,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
575,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
576,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
577,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
578,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
579,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
580,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
581,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
582,"(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
583,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
584,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
585,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
586,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
587,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
588,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
589,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
590,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
591,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
592,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
593,1.9999734326845697,0.0,0.0,0.7855631510416667,,,,,,,,,
594,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
595,1.9999867163369607,0.0,0.0,0.7855631510416667,,,,,,,,,
596,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
597,1.9999867163369607,0.0,0.0,0.7855631510416667,,,,,,,,,
598,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
599,1.9999933581658182,0.0,0.0,0.7855631510416667,,,,,,,,,
600,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
601,1.9999933581658182,0.0,0.0,0.7855631510416667,,,,,,,,,
602,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
603,1.9999933581658182,0.0,0.0,0.7855631510416667,,,,,,,,,
604,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
605,1.9999933581658182,0.0,0.0,0.7855631510416667,,,,,,,,,
606,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
607,1.9999933581658182,0.0,0.0,0.7855631510416667,,,,,,,,,
608,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
609,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
610,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
611,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
612,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
613,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
614,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
615,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
616,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
617,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
618,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
619,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
620,"(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
621,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
622,"(4, 0, 0)","(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
623,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
624,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
625,1.9999966790815782,0.0,0.0,0.7855631510416667,,,,,,,,,
